mag,longitude,latitude,depth,log_soil_polygon_hectares,month_sin,month_cos,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,day,tsunami,magtype,aez,soil_series_grouped,soil_desc_grouped,depth_category
4.0,125.017,6.969,65.0,10.84872695742103,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,12,0,mb,Uplands,Kidapawan,Other,Shallow
4.7,125.227,6.735,11.4,10.462595769459176,1.0,6.123233995736766e-17,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,13,0,mb,Uplands,Other,Other,Shallow
3.9,125.291,6.692,10.0,10.462595769459176,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,13,0,mb,Uplands,Other,Other,Shallow
4.9,125.36,6.76,19.1,10.462595769459176,1.0,6.123233995736766e-17,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,13,0,mb,Uplands,Other,Other,Shallow
4.5,121.433,13.929,100.0,11.063676595706687,1.0,6.123233995736766e-17,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,13,0,mb,Uplands,Other,Other,Intermediate
3.6,123.958,11.995,10.0,11.174812665140008,1.0,6.123233995736766e-17,0.0,1.0,0.0,1.0,17,0,mb,Uplands,Other,Other,Shallow
4.2,126.014,7.022,63.0,15.784614769658228,1.0,6.123233995736766e-17,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,23,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.4,120.029,15.393,35.0,9.342709273701162,1.0,6.123233995736766e-17,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,28,0,mb,Uplands,Other,Other,Shallow
4.1,124.925,6.129,35.0,15.784614769658228,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,3,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.7,125.285,7.615,42.2,15.784614769658228,0.8660254037844387,-0.4999999999999998,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,10,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
3.8,122.59,9.745,35.0,11.916880620780644,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,10,0,mb,Uplands,Other,Other,Shallow
3.6,120.538,16.862,112.0,15.784614769658228,0.8660254037844387,-0.4999999999999998,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,26,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Intermediate
3.8,121.101,13.672,169.7,10.154857562115698,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384,0.0,1.0,28,0,mb,Uplands,Ibaan,Other,Intermediate
4.1,121.156,13.659,136.7,10.154857562115698,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1,0,mb,Uplands,Ibaan,Other,Intermediate
4.2,120.18,15.232,99.9,8.612444994413034,0.49999999999999994,-0.8660254037844387,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,2,0,mb,Uplands,Other,Other,Intermediate
4.4,120.763,13.978,213.3,10.622618303685375,0.49999999999999994,-0.8660254037844387,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,4,0,mb,Highlands,Taal,Taal loam,Intermediate
4.2,123.681,12.636,10.0,12.884008925230377,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,7,0,mb,Lowlands,Hydrosol,Hydrosol,Shallow
4.2,123.928,12.743,10.0,10.334098221961478,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,7,0,mb,Highlands,Other,Other,Shallow
4.9,120.561,15.23,145.2,11.544581725395997,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,7,0,mwc,Lowlands,Angeles,Angeles sand,Intermediate
4.6,121.139,18.571,39.1,12.086204029009279,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,10,0,mb,Uplands,Alaminos,Other,Shallow
4.3,125.004,10.881,35.0,8.73915693010676,0.49999999999999994,-0.8660254037844387,0.0,1.0,-0.7818314824680299,0.6234898018587334,11,0,mb,Lowlands,Other,Other,Shallow
4.5,122.136,16.371,48.6,10.445426816061945,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,13,0,mb,Lowlands,Other,Other,Shallow
5.3,122.244,16.481,53.9,11.401184197400257,0.49999999999999994,-0.8660254037844387,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,14,0,mwc,Highlands,Antipolo,Other,Shallow
3.8,125.545,5.888,195.2,12.804010321873838,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,15,0,mb,Uplands,Malalag,Malalag loam,Intermediate
4.8,125.293,6.35,21.2,11.673282379826258,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,16,0,mb,Uplands,Other,Other,Shallow
4.6,120.931,13.043,35.0,14.498784339188246,0.49999999999999994,-0.8660254037844387,0.0,1.0,-0.7818314824680299,0.6234898018587334,18,0,mb,Highlands,Rough mountain land,Rough mountain land,Shallow
4.6,121.022,13.152,74.8,14.498784339188246,0.49999999999999994,-0.8660254037844387,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,18,0,mb,Highlands,Rough mountain land,Rough mountain land,Intermediate
4.8,124.691,12.416,61.6,10.996295822310662,0.49999999999999994,-0.8660254037844387,-0.25881904510252157,0.9659258262890681,0.0,1.0,19,0,mb,Highlands,Other,Other,Shallow
4.6,126.252,7.652,10.0,15.784614769658228,0.49999999999999994,-0.8660254037844387,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,25,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.4,122.221,16.698,42.1,15.784614769658228,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,29,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
5.0,125.617,9.053,60.6,6.803769135574169,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,2,0,mwc,Uplands,Other,Other,Shallow
4.6,126.533,7.552,144.5,13.279016894248912,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,2,0,mb,Highlands,Camansa,Camasan sandy clay loam,Intermediate
4.5,125.52,9.696,58.8,10.11217500780622,1.2246467991473532e-16,-1.0,-0.7071067811865477,0.7071067811865474,0.0,1.0,2,0,mb,Highlands,Other,Other,Shallow
4.1,120.942,13.301,70.9,14.498784339188246,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,5,0,mb,Highlands,Rough mountain land,Rough mountain land,Intermediate
4.4,122.235,7.874,35.0,12.185061204081471,1.2246467991473532e-16,-1.0,0.0,1.0,-0.7818314824680299,0.6234898018587334,8,0,mb,Highlands,Other,Other,Shallow
4.1,124.095,12.839,90.8,10.685079901103224,1.2246467991473532e-16,-1.0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,9,0,mb,Uplands,Other,Other,Intermediate
4.2,121.129,13.8,150.0,10.676711427964346,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,11,0,mb,Uplands,Ibaan,Other,Intermediate
5.1,124.216,6.558,51.9,15.784614769658228,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,11,0,mwc,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.4,124.754,11.221,100.0,11.768960567984484,1.2246467991473532e-16,-1.0,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,12,0,mb,Uplands,Guimbalaon,Other,Intermediate
4.2,124.909,11.084,54.0,11.429194573104215,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,13,0,mb,Highlands,Other,Other,Shallow
4.6,120.848,15.422,198.7,11.737575588450452,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,13,0,mb,Lowlands,Quingua,Other,Intermediate
4.5,120.857,15.495,188.0,12.098937705512183,1.2246467991473532e-16,-1.0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,20,0,mb,Lowlands,Quingua,Other,Intermediate
4.2,121.13,18.627,35.0,9.718390452182309,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,26,0,mb,Lowlands,Other,Other,Shallow
3.6,126.135,9.154,35.0,11.68946593124052,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0.0,1.0,30,0,mb,Uplands,Matho,Matho clay,Shallow
3.7,120.964,13.262,10.0,14.498784339188246,-0.4999999999999997,-0.8660254037844388,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,4,0,mb,Highlands,Rough mountain land,Rough mountain land,Shallow
5.1,124.631,6.497,39.5,9.717934911420725,-0.4999999999999997,-0.8660254037844388,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,11,0,mwc,Lowlands,Other,Other,Shallow
3.9,124.603,6.51,15.0,9.717934911420725,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,11,0,mb,Lowlands,Other,Other,Shallow
4.5,124.67,6.477,36.9,11.549891397630846,-0.4999999999999997,-0.8660254037844388,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,11,0,mb,Lowlands,Other,Other,Shallow
4.4,124.823,6.549,53.5,11.250673563168917,-0.4999999999999997,-0.8660254037844388,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,11,0,mb,Uplands,Other,Other,Shallow
4.2,124.803,6.45,47.5,11.549891397630846,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,12,0,mb,Lowlands,Other,Other,Shallow
4.9,125.995,7.22,61.4,15.784614769658228,-0.4999999999999997,-0.8660254037844388,0.258819045102521,-0.9659258262890682,0.0,1.0,14,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.3,120.922,12.532,40.4,11.34544259977119,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,18,0,mb,Lowlands,Other,Other,Shallow
4.0,121.254,14.12,187.0,8.990362960059894,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,22,0,mb,Highlands,Other,Other,Intermediate
4.6,122.982,10.818,14.2,10.304845088488529,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,2,0,mb,Lowlands,Other,Other,Shallow
4.8,120.682,15.055,154.6,8.366549841751743,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,7,0,mb,Lowlands,Other,Other,Intermediate
4.5,120.943,15.452,193.2,9.28913865923048,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,10,0,mb,Lowlands,Quingua,Other,Intermediate
4.6,124.01,12.767,35.0,10.334098221961478,-0.8660254037844385,-0.5000000000000004,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,20,0,mb,Highlands,Other,Other,Shallow
5.8,125.252,10.307,27.0,11.768960567984484,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,0.0,1.0,25,0,mwc,Uplands,Guimbalaon,Other,Shallow
4.0,119.908,16.337,64.9,12.314983738588817,-0.8660254037844385,-0.5000000000000004,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,29,0,mb,Uplands,Bolinao,Bolinao clay loam,Shallow
4.5,120.548,13.437,54.2,14.498784339188246,-1.0,-1.8369701987210297e-16,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,3,0,mb,Highlands,Rough mountain land,Rough mountain land,Shallow
4.2,122.528,13.384,35.0,13.57646767531825,-1.0,-1.8369701987210297e-16,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,5,0,mb,Uplands,Faraon,Faraon clay,Shallow
4.4,125.757,8.461,41.9,11.164822038711838,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,9,0,mb,Lowlands,Other,Other,Shallow
4.6,124.099,13.02,35.0,12.826394179590693,-1.0,-1.8369701987210297e-16,0.0,1.0,-0.9749279121818236,-0.2225209339563146,13,0,mb,Uplands,Bolinao,Bolinao clay,Shallow
4.5,123.892,7.693,605.7,10.36286077660641,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,13,0,mb,Uplands,Other,Other,Deep
4.7,125.428,6.346,119.4,11.673282379826258,-1.0,-1.8369701987210297e-16,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,18,0,mb,Uplands,Other,Other,Intermediate
5.7,120.575,13.469,10.0,14.498784339188246,-1.0,-1.8369701987210297e-16,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,27,0,mwc,Highlands,Rough mountain land,Rough mountain land,Shallow
5.9,120.548,13.477,11.0,14.498784339188246,-1.0,-1.8369701987210297e-16,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,27,0,mwc,Highlands,Rough mountain land,Rough mountain land,Shallow
4.6,120.389,13.434,10.0,11.804012218310172,-1.0,-1.8369701987210297e-16,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,27,0,mb,Highlands,Luisiana,Luisiana clay,Shallow
4.1,120.637,13.278,10.0,12.805223407316229,-1.0,-1.8369701987210297e-16,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,27,0,mb,Lowlands,San Manuel,San Manuel silt loam,Shallow
4.0,120.506,13.304,10.0,9.980189929397463,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,27,0,mb,Uplands,Alaminos,Other,Shallow
4.7,120.55,13.365,19.8,14.498784339188246,-1.0,-1.8369701987210297e-16,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,27,0,mb,Highlands,Rough mountain land,Rough mountain land,Shallow
4.9,120.52,13.445,10.0,11.804012218310172,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,27,0,mb,Highlands,Luisiana,Luisiana clay,Shallow
4.3,120.496,13.452,28.5,11.804012218310172,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,27,0,mb,Highlands,Luisiana,Luisiana clay,Shallow
4.5,120.535,13.438,28.3,14.498784339188246,-1.0,-1.8369701987210297e-16,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,27,0,mb,Highlands,Rough mountain land,Rough mountain land,Shallow
4.4,120.532,13.35,24.8,9.980189929397463,-1.0,-1.8369701987210297e-16,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,27,0,mb,Uplands,Alaminos,Other,Shallow
4.5,120.341,13.422,12.6,14.498784339188246,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,28,0,mb,Highlands,Rough mountain land,Rough mountain land,Shallow
4.3,120.688,13.483,10.0,14.498784339188246,-1.0,-1.8369701987210297e-16,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,28,0,mb,Highlands,Rough mountain land,Rough mountain land,Shallow
4.7,120.518,13.288,10.0,9.980189929397463,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,0.0,1.0,29,0,mb,Uplands,Alaminos,Other,Shallow
4.4,120.472,13.38,10.0,11.804012218310172,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,0.0,1.0,29,0,mb,Highlands,Luisiana,Luisiana clay,Shallow
4.2,120.502,13.344,10.0,9.980189929397463,-1.0,-1.8369701987210297e-16,0.9659258262890683,-0.25881904510252063,0.0,1.0,29,0,mb,Uplands,Alaminos,Other,Shallow
4.2,120.541,13.358,10.0,14.498784339188246,-1.0,-1.8369701987210297e-16,0.9659258262890683,-0.25881904510252063,0.0,1.0,29,0,mb,Highlands,Rough mountain land,Rough mountain land,Shallow
4.0,121.892,13.983,10.0,12.098937705512183,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,30,0,mb,Lowlands,Quingua,Other,Shallow
4.2,120.548,13.353,10.0,14.498784339188246,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,30,0,mb,Highlands,Rough mountain land,Rough mountain land,Shallow
4.6,120.472,13.456,10.0,12.805223407316229,-1.0,-1.8369701987210297e-16,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,30,0,mb,Lowlands,San Manuel,San Manuel silt loam,Shallow
4.4,124.693,6.392,11.2,15.784614769658228,-0.8660254037844386,0.5000000000000001,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,1,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
5.2,120.569,13.465,10.0,14.498784339188246,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,2,0,mb,Highlands,Rough mountain land,Rough mountain land,Shallow
4.7,124.659,8.438,392.8,10.748279025088737,-0.8660254037844386,0.5000000000000001,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,2,0,mb,Uplands,Other,Other,Deep
4.4,120.547,13.332,22.5,14.498784339188246,-0.8660254037844386,0.5000000000000001,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,2,0,mb,Highlands,Rough mountain land,Rough mountain land,Shallow
4.3,125.187,12.389,35.0,15.784614769658228,-0.8660254037844386,0.5000000000000001,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,2,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.5,120.572,13.409,28.7,14.498784339188246,-0.8660254037844386,0.5000000000000001,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,3,0,mb,Highlands,Rough mountain land,Rough mountain land,Shallow
4.4,120.5,13.432,10.0,11.804012218310172,-0.8660254037844386,0.5000000000000001,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,4,0,mb,Highlands,Luisiana,Luisiana clay,Shallow
4.8,120.519,13.34,32.1,9.980189929397463,-0.8660254037844386,0.5000000000000001,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,4,0,mb,Uplands,Alaminos,Other,Shallow
4.3,120.67,13.412,10.0,11.99528590682127,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,5,0,mb,Lowlands,San Manuel,Other,Shallow
4.2,126.215,7.178,10.0,15.784614769658228,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,0.0,1.0,6,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
5.4,125.415,11.27,45.0,11.804012218310172,-0.8660254037844386,0.5000000000000001,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,7,0,mwb,Highlands,Luisiana,Luisiana clay,Shallow
4.8,120.577,13.453,10.0,14.498784339188246,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,12,0,mb,Highlands,Rough mountain land,Rough mountain land,Shallow
4.3,121.26,13.767,145.2,10.676711427964346,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,19,0,mb,Uplands,Ibaan,Other,Intermediate
4.7,124.501,6.884,24.0,11.549891397630846,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,25,0,mb,Lowlands,Other,Other,Shallow
4.8,120.51,13.455,48.3,11.804012218310172,-0.8660254037844386,0.5000000000000001,-0.25881904510252157,0.9659258262890681,0.0,1.0,27,0,mwc,Highlands,Luisiana,Luisiana clay,Shallow
4.5,120.585,13.394,41.9,14.498784339188246,-0.8660254037844386,0.5000000000000001,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,28,0,mb,Highlands,Rough mountain land,Rough mountain land,Shallow
4.3,120.508,13.355,23.7,9.980189929397463,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,30,0,mb,Uplands,Alaminos,Other,Shallow
4.6,120.715,18.395,45.7,8.412521025822247,-0.8660254037844386,0.5000000000000001,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,30,0,mb,Uplands,Other,Other,Shallow
4.3,120.491,13.358,29.5,9.980189929397463,-0.5000000000000004,0.8660254037844384,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,7,0,mb,Uplands,Alaminos,Other,Shallow
5.1,126.328,6.991,49.4,13.279016894248912,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,12,0,mwc,Highlands,Camansa,Camasan sandy clay loam,Shallow
3.9,121.295,18.287,65.1,12.086204029009279,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387,0.0,1.0,17,0,mb,Uplands,Alaminos,Other,Shallow
4.7,120.612,13.42,41.6,14.498784339188246,-0.5000000000000004,0.8660254037844384,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,18,0,mb,Highlands,Rough mountain land,Rough mountain land,Shallow
3.9,124.828,7.631,35.0,11.999075729469858,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,21,0,mb,Uplands,Kidapawan,Other,Shallow
4.3,120.861,18.211,10.0,10.924099084835902,-0.5000000000000004,0.8660254037844384,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,26,0,mb,Highlands,Cervantes,Other,Shallow
4.2,120.566,13.477,49.9,14.498784339188246,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,26,0,mb,Highlands,Rough mountain land,Rough mountain land,Shallow
4.1,120.508,13.437,38.1,11.804012218310172,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,26,0,mb,Highlands,Luisiana,Luisiana clay,Shallow
4.0,120.591,13.378,23.1,14.498784339188246,-0.5000000000000004,0.8660254037844384,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,27,0,mb,Highlands,Rough mountain land,Rough mountain land,Shallow
4.7,120.613,13.488,60.4,14.498784339188246,-0.5000000000000004,0.8660254037844384,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,27,0,mb,Highlands,Rough mountain land,Rough mountain land,Shallow
5.0,120.561,13.391,67.7,14.498784339188246,-0.5000000000000004,0.8660254037844384,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,28,0,mb,Highlands,Rough mountain land,Rough mountain land,Shallow
6.3,125.377,5.752,206.0,15.784614769658228,-2.4492935982947064e-16,1.0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,25,0,mwc,Highlands,Mountain soil,Mountain soil (undifferentiated),Intermediate
4.1,126.366,7.951,98.4,12.098146706162929,0.49999999999999994,0.8660254037844387,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,2,0,mb,Highlands,Camansa,Camansa clay,Intermediate
4.2,120.536,13.442,52.4,14.498784339188246,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,10,0,mb,Highlands,Rough mountain land,Rough mountain land,Shallow
4.5,121.959,16.264,35.0,15.784614769658228,0.49999999999999994,0.8660254037844387,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,17,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.6,120.527,13.466,50.1,14.498784339188246,0.49999999999999994,0.8660254037844387,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,20,0,mb,Highlands,Rough mountain land,Rough mountain land,Shallow
4.8,120.448,17.67,67.1,11.99528590682127,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,21,0,mb,Lowlands,San Manuel,Other,Shallow
4.0,124.182,6.31,535.3,15.784614769658228,0.49999999999999994,0.8660254037844387,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,28,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Deep
4.5,124.919,10.907,10.0,11.429194573104215,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,30,0,mb,Highlands,Other,Other,Shallow
5.4,124.964,10.973,8.0,11.429194573104215,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,30,0,mwc,Highlands,Other,Other,Shallow
4.2,124.892,11.021,10.0,11.429194573104215,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,30,0,mb,Highlands,Other,Other,Shallow
4.6,124.963,11.09,10.0,10.918121613950682,0.49999999999999994,0.8660254037844387,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,30,0,mb,Lowlands,San Manuel,Other,Shallow
4.3,124.985,11.057,10.0,11.429194573104215,0.49999999999999994,0.8660254037844387,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,30,0,mb,Highlands,Other,Other,Shallow
4.9,124.886,10.881,10.0,14.498784339188246,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0.0,1.0,2,0,mb,Highlands,Rough mountain land,Rough mountain land,Shallow
4.5,120.767,18.195,52.9,10.924099084835902,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,27,0,mb,Highlands,Cervantes,Other,Shallow
4.6,125.707,9.423,38.5,15.784614769658228,0.8660254037844386,0.5000000000000001,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,28,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.0,124.277,13.835,35.0,12.518673586800064,1.0,6.123233995736766e-17,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,3,0,mb,Highlands,Luisiana,Other,Shallow
